date,n_bars,close_mid,rv_5m,r3_5m,dr_5m,rs_plus_5m,rs_minus_5m,avg_spread_5m,max_spread_5m
2018-01-01,288,1307.25500000,0.000007081128493156098,1.673545965447275e-9,0.000002506280062693939,0.000004574848430462158,0.000002506280062693939,0.4079444444443633,0.4659999999998945
2018-01-02,288,1313.70000000,0.00003052586302925911,-2.690909986520114e-9,0.00001537461001015775,0.00001515125301910137,0.00001537461001015775,0.3032916666666634,2.003999999999905
2018-01-03,288,1308.08500000,0.00004860043095711487,-4.114431024689240e-8,0.00003389436600499331,0.00001470606495212159,0.00003389436600499331,0.2424895833333396,0.6879999999998745
2018-01-04,288,1321.97000000,0.00004351462360057402,2.641555751583040e-8,0.00001552437026431717,0.00002799025333625683,0.00001552437026431717,0.2253090277777687,0.4359999999999218
2018-01-05,288,1319.37000000,0.00004128058486282794,4.406013368211552e-8,0.00001591267611301916,0.00002536790874980877,0.00001591267611301916,0.2379270833333315,0.3479999999999563
2018-01-08,288,1318.88000000,0.00002379058013001132,-1.485402609412019e-9,0.00001271984780170627,0.00001107073232830506,0.00001271984780170627,0.2257256944444342,0.3879999999999200
2018-01-09,288,1310.62400000,0.00003126571581126391,-1.222281829406832e-8,0.00002024198688913401,0.00001102372892212991,0.00002024198688913401,0.2959340277777803,2.004000000000133
2018-01-10,288,1317.62000000,0.00006673538018614165,6.048193765254937e-8,0.00002519716185925090,0.00004153821832689071,0.00002519716185925090,0.2462361111110951,0.6879999999998745
2018-01-11,288,1329.56800000,0.00002704342204985961,7.289812782545792e-9,0.00001015570562586366,0.00001688771642399593,0.00001015570562586366,0.3048923611111055,2.001999999999953
2018-01-12,288,1337.70000000,0.00003320187268675525,-7.968413800531058e-9,0.00001613644516272214,0.00001706542752403309,0.00001613644516272214,0.2542395833333341,0.4839999999999236
2018-01-15,288,1341.21500000,0.00001664156340031676,-9.106059433389910e-10,0.000008981461987136564,0.000007660101413180197,0.000008981461987136564,0.2717881944444353,0.4439999999999600
2018-01-16,288,1335.08450000,0.00004822654121565638,-3.504328909204030e-8,0.00003038673358673427,0.00001783980762892213,0.00003038673358673427,0.2351041666666723,0.4480000000000928
2018-01-17,288,1327.31500000,0.00005256897873128719,-4.646850841728594e-8,0.00003602582944315042,0.00001654314928813679,0.00003602582944315042,0.2494027777777682,0.8240000000000691
2018-01-18,288,1332.30700000,0.00003928324462640829,8.171751040668140e-9,0.00001693897315900341,0.00002234427146740482,0.00001693897315900341,0.2394548611111086,0.5209999999999582
2018-01-19,288,1331.82000000,0.00001903693667399732,7.181179907650569e-9,0.000007803416767969326,0.00001123351990602800,0.000007803416767969326,0.2847187499999574,0.4379999999998745
2018-01-22,288,1336.31000000,0.00001897982634822263,-3.548210986167373e-10,0.000009347726341102102,0.000009632100007120541,0.000009347726341102102,0.2288993055555635,0.3880000000001473
2018-01-23,288,1341.15500000,0.00002381848025620745,1.905975302961540e-9,0.00001040393982919645,0.00001341454042701100,0.00001040393982919645,0.2511597222222295,0.8220000000001164
2018-01-24,288,1363.58000000,0.00004591987157471836,1.111877083958344e-8,0.00001633810836191271,0.00002958176321280565,0.00001633810836191271,0.3047222222222372,2.064000000000078
2018-01-25,288,1352.09800000,0.0001070962369246993,-1.027528289960040e-7,0.00007211046358320832,0.00003498577334149098,0.00007211046358320832,0.2449930555555571,0.6839999999999691
2018-01-26,288,1349.54000000,0.00004635575286034982,-3.704475781235634e-8,0.00002936354707968394,0.00001699220578066587,0.00002936354707968394,0.3462361111111005,0.6839999999999691
2018-01-29,288,1336.28900000,0.00004130345939152319,-1.609204554766716e-8,0.00002641833623614265,0.00001488512315538051,0.00002641833623614265,0.2353506944444435,0.6820000000000164
2018-01-30,288,1340.80000000,0.00005901241381120290,1.507594701145326e-8,0.00002531477658238900,0.00003369763722881388,0.00002531477658238900,0.2426840277777779,0.6839999999999691
2018-01-31,288,1345.04000000,0.00006304491776639348,3.542890174662570e-8,0.00002725744226742103,0.00003578747549897249,0.00002725744226742103,0.2445312500000038,0.6839999999999691
2018-02-01,288,1347.64350000,0.00003977569963624478,1.243164733029507e-8,0.00001597007002099323,0.00002380562961525156,0.00001597007002099323,0.2447395833333306,0.6839999999999691
2018-02-02,288,1332.94000000,0.00008498299440288127,-1.399116367679566e-7,0.00005714482614722060,0.00002783816825566068,0.00005714482614722060,0.3579131944444340,0.6839999999999691
2018-02-05,288,1342.52500000,0.00007107289038350962,1.063839948575551e-7,0.00001982385909808856,0.00005124903128542101,0.00001982385909808856,0.2471076388888965,0.6920000000000073
2018-02-06,288,1329.25150000,0.00007448375900951084,-2.951724083317176e-8,0.00004505720679753228,0.00002942655221197863,0.00004505720679753228,0.2463090277777759,0.7039999999999509
2018-02-07,288,1311.19150000,0.00005740113723409177,-1.306656620877921e-8,0.00003503381516809203,0.00002236732206599970,0.00003503381516809203,0.2433854166666612,0.7019999999999982
2018-02-08,288,1317.72000000,0.00006029631256028013,-2.050115850388396e-9,0.00002945966490578185,0.00003083664765449828,0.00002945966490578185,0.2484583333333327,0.6839999999999691
2018-02-09,288,1316.07500000,0.00005435428049539054,2.002719275500528e-8,0.00002397758651308716,0.00003037669398230335,0.00002397758651308716,0.3899097222221941,0.7739999999998872
2018-02-12,288,1326.21350000,0.00003839330948648047,6.548861216291551e-9,0.00001667992917092835,0.00002171338031555209,0.00001667992917092835,0.2488229166666669,0.6820000000000164
2018-02-13,288,1334.61150000,0.00003171991632857111,4.788272106633966e-9,0.00001375047703159792,0.00001796943929697318,0.00001375047703159792,0.2464930555555572,0.6820000000000164
2018-02-14,288,1353.93100000,0.0001494497076184955,-2.367504986658163e-7,0.00007568807479888853,0.00007376163281960682,0.00007568807479888853,0.2429062500000067,0.6839999999999691
2018-02-15,288,1358.78850000,0.00004529839940053797,-5.665136890113845e-9,0.00002387891403310893,0.00002141948536742903,0.00002387891403310893,0.2484027777777824,0.6940000000001874
2018-02-16,288,1347.22000000,0.00003678353285962359,-5.894084983230432e-9,0.00002167068043201272,0.00001511285242761084,0.00002167068043201272,0.3629027777777638,0.6839999999999691
2018-02-19,288,1341.33500000,0.00001911916017975385,-9.758186417715570e-10,0.00001057363728462372,0.000008545522895130138,0.00001057363728462372,0.2956493055555664,0.5360000000000582
2018-02-20,288,1326.32850000,0.00005560095180621787,-1.098849667096252e-8,0.00003190594340144427,0.00002369500840477359,0.00003190594340144427,0.2446076388888846,0.6820000000000164
2018-02-21,288,1323.83900000,0.00007933861156261185,4.781214704952142e-8,0.00003870112506640590,0.00004063748649620591,0.00003870112506640590,0.2496527777777805,0.6820000000000164
2018-02-22,288,1327.22500000,0.00002949857377280601,1.217691869121945e-8,0.00001116974861422658,0.00001832882515857944,0.00001116974861422658,0.2467395833333346,0.6839999999999691
2018-02-23,288,1328.82000000,0.00001355601363989637,-1.449038948824509e-10,0.000006630572325049920,0.000006925441314846440,0.000006630572325049920,0.3624097222222105,0.6839999999999691
2018-02-26,288,1332.26000000,0.00002783606856369741,4.644448865541853e-9,0.00001284027742275356,0.00001499579114094384,0.00001284027742275356,0.2436249999999921,0.6839999999999691
2018-02-27,288,1317.57700000,0.00006317539709234335,-3.631199845556648e-9,0.00003594387158684296,0.00002723152550550036,0.00003594387158684296,0.2497499999999941,0.6739999999999782
